AGE,EDCL,MARRIED,KIDS,OCCAT,INCOME,RISK,NETWORTH,TrueRiskTol,RiskCluster
54,2,0,0,3,60703.649402,1,457941.28021,12.304901449542632,2
52,3,1,1,3,247074.50283,1,1992696.9954,4.30160614484566,0
46,2,0,0,3,39404.123296,1,147469.10516,15.341337650782812,2
69,3,1,0,3,490954.07674,1,21578748.204,0.5087880949484235,0
42,3,1,2,3,127797.15664,1,905940.82299,11.237336965289456,0
61,3,0,0,3,158681.46949,2,1235467.9948,3.3858361635847176,0
64,3,1,0,3,1331220.3816,1,14172153.821,1.1451099592070435,0
58,3,1,0,3,118212.36989,1,703512.55062,3.304511866177932,0
47,1,1,0,3,56443.744181,1,340525.21881,6.22315796729084,0
26,0,1,1,3,14909.668274,1,96310.581319,26.943600882880148,2
71,3,1,0,2,670935.07233,2,7790801.1104,0.4680570181070844,0
65,3,1,0,2,1437718.0121,2,30978868.06,0.7157768244143867,0
82,3,1,0,1,1160824.1728,1,30110001.633,0.4604903356634877,0
45,0,1,2,3,94782.891171,1,583869.95428,11.240360395163762,0
69,3,1,0,3,497343.93457,1,20038814.5,0.5154196753742107,0
61,3,0,1,3,62833.602012,0,39766.949706,4.206754825162275,0
39,2,1,2,3,95847.867476,1,78477.589811,15.261759141920647,2
27,1,1,2,2,24494.455022,1,80362.377531,15.305677247025743,2
40,1,1,2,3,106497.63053,0,173669.72567,14.087998403370875,2
34,1,0,2,3,41534.075906,3,165488.50425,15.409459223863829,2
64,1,1,0,3,74548.341371,1,1082706.9856,1.093696917296544,0
64,3,1,0,1,146966.73013,1,840594.61137,1.5159339126509634,0
45,3,0,1,3,160811.4221,1,735274.3305,11.260326909176666,0
61,3,1,0,2,237489.71608,1,2099156.4337,2.301421828979196,0
67,1,1,1,2,45793.981128,1,581591.63945,1.585084889768166,0
57,1,0,2,3,20234.549801,0,34640.741346,9.57400531658208,0
51,3,0,0,3,120342.3225,1,263766.7211,26.712936859140804,2
37,3,1,1,3,127797.15664,1,506925.04899,23.568059999735752,2
43,2,0,4,3,91587.962255,0,541928.24951,7.160732455956618,0
60,3,1,1,3,403626.01971,1,2721550.6205,2.712921337410333,0
44,3,1,0,3,157616.49318,2,723468.51731,9.399156632161926,0
46,3,1,3,3,1650713.2732,3,45083708.034,4.358276612782642,0
32,2,1,2,3,139511.89599,2,108623.83736,74.29875014689996,3
39,2,1,2,3,95847.867476,1,78808.981058,15.261759141920647,2
63,0,1,0,1,24494.455022,0,112517.68452,2.150756026437179,0
61,3,1,0,2,74548.341371,1,1082541.29,1.2498612821017,0
39,3,1,1,3,138446.91969,1,1429228.3148,31.44872618168418,2
40,1,1,3,3,58573.696791,1,232439.89223,23.45825195526488,2
54,3,1,0,3,403626.01971,1,1169189.7453,7.557035123356075,0
67,3,1,0,1,370611.75424,1,2443492.6519,1.5261799032550636,0
60,1,0,0,1,40469.099601,1,147054.8661,4.478902757922568,0
68,1,1,2,2,984038.10609,1,16347944.481,0.6584489261868842,0
44,3,1,2,3,261984.1711,2,902316.23122,17.922062749269664,2
73,3,1,0,1,2151252.1367,2,28170327.237,0.4841786178372637,0
51,3,1,2,3,214060.23736,1,4685561.5611,6.3158608962796565,0
67,3,1,0,1,94782.891171,1,1960489.9086,1.3049006785019794,0
44,3,1,2,3,112887.48836,1,282718.15807,17.759745389303305,2
37,3,1,2,2,3738066.8316,2,19405028.739,67.16114216300949,3
53,1,1,3,2,39404.123296,1,183611.4631,3.1910917987791554,0
44,3,0,0,2,51118.862654,1,205151.89419,9.591121723149834,0
50,3,0,2,3,31949.289159,0,116090.49641,8.158271651735262,0
41,3,1,2,3,420665.64059,1,1987311.8877,8.29805462363418,0
51,3,1,2,2,186370.85343,1,6098634.5526,1.602609650541539,0
54,3,0,0,2,191695.73495,1,6354427.1718,1.4120575180989752,0
48,3,1,2,3,133122.03816,1,500607.90333,14.690109051947214,2
38,3,1,2,3,184240.90082,1,605824.62443,24.764768150896025,2
48,3,1,2,3,69223.459844,1,474997.57348,24.63608396060869,2
61,3,1,0,1,2981933.6548,1,16056941.541,2.38475443766384,0
56,3,1,0,3,79873.222897,1,2013201.8289,1.4382041864321506,0
31,2,1,1,3,152291.61166,3,249832.75474,58.6956127347586,1
49,3,1,3,3,250269.43174,1,1758134.128,5.387089131735651,0
85,0,1,0,1,124602.22772,1,2812683.2136,0.556015082527618,0
57,2,0,0,3,55378.767875,0,357281.18877,3.059197158134214,0
30,3,1,4,3,48988.910043,2,92064.63096,35.515746518101835,1
61,3,1,0,2,1576164.9318,1,33168121.489,0.9152668014874632,0
30,1,0,2,0,35144.218075,0,3935.2710647,55.9883119661474,1
27,1,1,2,2,24494.455022,1,81501.534944,15.30268590695361,2
73,3,1,0,3,651765.49884,1,8947563.6839,0.4925479906171971,0
75,3,1,0,1,4938295.1276,2,51684503.886,0.4632913003095879,0
48,3,1,1,2,713534.12455,2,2104334.4219,14.922137348347691,2
67,3,1,0,2,7444184.374,3,458005487.26,0.4756544174493494,0
50,0,1,1,2,138446.91969,1,350756.92358,8.750204143491624,0
55,3,0,1,0,25559.431327,1,692607.70738,0.8540745708823101,0
42,1,1,1,2,55378.767875,1,449345.81973,13.169863041316006,2
66,2,0,0,3,194890.66387,1,1771099.8106,0.9673965832861948,0
47,3,1,2,3,136316.96708,3,805694.97061,7.6547854297817395,0
68,3,1,0,1,479239.33738,1,6201158.7198,0.5404553203792807,0
83,2,1,0,1,584671.99161,1,5604654.4742,1.0138391705098286,0
76,3,1,1,1,1394053.9836,2,21335382.756,0.458967507332422,0
57,3,1,2,3,101172.749,1,1566030.7642,3.40969945774071,0
42,3,1,3,3,2129952.6106,1,8049700.5225,15.608493649047622,2
61,3,1,1,3,2417496.213,2,60260391.574,1.0684788181044156,0
36,2,0,1,3,29819.336548,2,-1655.92064,18.96519521859941,2
53,3,1,3,2,392976.25665,3,2561032.985,13.730231130280693,2
75,3,1,0,3,9058688.4528,3,85501510.15,0.4630963056348771,0
45,0,1,2,3,93717.914866,1,584801.99216,11.18620601816188,0
37,1,1,1,3,64963.554623,0,29918.416068,57.33487670539833,1
55,2,1,0,3,74548.341371,1,799584.94448,2.1345877777201645,0
23,2,1,0,3,37274.170685,0,54990.23514,98.60433006234564,3
55,1,1,1,2,138446.91969,1,79016.100588,3.398158015244248,0
69,3,1,0,2,1042611.8029,1,25066641.084,0.6562522321935874,0
60,3,1,0,3,133122.03816,1,225346.04833,5.0202328200496735,0
48,3,1,2,3,69223.459844,1,374337.48204,24.84909696171941,2
48,1,1,0,2,85198.104423,0,537785.85892,7.115325035407395,0
61,3,1,0,2,1576164.9318,1,33169157.087,0.9166531544261272,0
50,1,1,0,3,76678.293981,0,227935.04246,19.53917672649343,2
35,0,1,1,3,42599.052212,0,68370.15676,45.89089684399505,1
46,3,1,4,2,1064976.3053,1,4665367.4069,12.228605263045488,2
76,3,1,0,1,985103.0824,1,21100509.21,0.4754779411764707,0
43,3,1,3,3,112887.48836,2,204944.77466,22.084769962334384,2
63,3,1,0,2,14717972.539,1,263384067.77,8.265032721305264,0
68,3,1,0,1,104367.67792,1,3959089.8106,0.6528409745253816,0
49,3,1,2,3,340792.41769,1,3595595.0359,4.821916246646289,0
36,3,1,1,3,234294.78716,2,159740.9373,46.7709022351264,1
64,1,1,0,1,44729.004822,0,505060.97322,1.3024022115230127,0
61,3,1,0,2,1256672.0402,2,17873379.817,1.833339821518141,0
68,3,1,0,2,425990.52212,1,9141531.1234,0.8858689494677786,0
39,3,1,0,3,88393.033339,1,34236.858263,57.06876691582039,1
39,1,1,2,3,69223.459844,2,143740.95363,20.500102213952708,2
57,3,1,4,3,239619.66869,1,671481.51535,3.9907204793834654,0
55,1,1,1,3,54313.79157,0,537992.97845,7.78236640262968,0
55,1,1,1,2,57508.720486,1,659261.4631,4.9109390283815255,0
39,3,1,0,3,82003.175508,1,53747.517962,52.42921346451037,1
51,1,0,1,3,15974.644579,1,149229.62116,2.9590298070294,0
36,3,0,0,3,137381.94338,2,364633.93207,83.08241295268951,3
62,2,1,0,3,97977.820087,1,92375.310255,4.082665978131263,0
41,3,1,2,3,651765.49884,1,3040514.6963,11.857178152353772,2
69,1,1,1,3,40469.099601,1,223274.85304,0.9522672010117198,0
67,3,1,0,1,94782.891171,1,1958418.7133,1.3045688992803932,0
60,2,0,0,3,48988.910043,0,132142.25996,2.360602533995228,0
82,1,1,0,2,6038415.651,1,84757453.952,0.5986934370656162,0
53,3,1,1,3,123537.25141,2,888957.02155,4.895816233928848,0
57,3,1,1,3,37274.170685,0,187443.1744,3.717302136154455,0
62,3,1,0,2,1086275.8314,1,121405183.54,1.5964697323127628,0
69,3,1,0,2,1052196.5896,1,24531237.1,0.6567550573145285,0
76,3,1,0,1,985103.0824,1,21100509.21,0.4755642504118617,0
42,1,1,2,3,18104.59719,0,13773.448726,62.48988827451483,3
34,3,1,2,2,42599.052212,0,84090.529066,16.154323075334815,2
53,3,1,0,3,173591.13776,1,995209.3403,5.404939368657875,0
65,1,0,0,1,25559.431327,0,515520.50947,0.8486369355539133,0
45,2,1,2,3,85198.104423,2,204219.8563,19.07711160631189,2
59,3,1,0,3,445160.09561,2,7003146.2508,2.290938074494965,0
31,2,0,1,3,83068.151813,3,165281.38472,26.475859283896103,2
43,1,1,2,2,79873.222897,1,1036705.7381,9.89102065896068,0
32,3,1,0,3,90522.98595,3,137838.04703,39.30353743850289,1
59,3,1,1,3,534618.10526,2,5750673.7427,1.8945430092350224,0
88,3,1,0,2,2736989.1046,3,125480053.17,0.4516349335445253,0
29,3,1,2,3,86263.080729,1,234977.10647,42.15178648408491,1
36,3,1,3,3,77743.270286,2,101695.68909,41.86505551873831,1
57,3,1,0,3,112887.48836,1,1612943.3377,4.147419682206426,0
65,3,1,0,2,3013882.944,2,111227329.85,0.6554238716386858,0
73,3,1,0,1,816836.82616,3,9503058.2626,0.4686343575418649,0
63,3,1,0,1,9691.2843782,0,801138.34095,0.6615794632815679,0
51,3,1,2,3,247074.50283,2,1150756.1071,25.82778531311159,2
50,3,0,0,3,61768.625707,2,198627.629,10.449016459572311,0
68,3,1,0,2,101172.749,1,249579.03331,0.9140339477550432,0
69,1,1,0,1,10649.763053,0,156893.04376,1.3615516130882028,0
74,3,1,0,1,310653.58825,1,3568669.4971,0.6233035714288198,0
38,1,1,2,3,94782.891171,1,87456.221424,51.75501399921261,1
50,3,0,0,3,182110.94821,2,2321499.2489,4.170711304396278,0
77,3,1,0,2,60171.161249,0,428426.74722,2.478970588249653,0
54,3,1,0,1,97977.820087,2,626536.5774,5.127669267662128,0
49,3,1,3,3,95847.867476,1,1720438.3736,24.59307457276781,2
60,1,1,0,3,90522.98595,0,238705.258,3.367108681893189,0
41,0,1,4,3,52183.838959,0,148090.46375,11.665090731598475,2
59,3,1,0,3,445160.09561,2,7003954.017,2.290655226710943,0
47,3,1,2,3,338662.46508,1,2433033.1156,7.7488834585279776,0
75,3,1,0,3,46017626.152,2,385935140.1,0.4520382057276629,0
40,3,1,1,3,154421.56427,1,657708.06662,74.00463208683887,3
64,2,0,0,3,23429.478716,0,98071.097322,1.185958881095985,0
53,3,1,1,3,169331.23254,1,730096.34226,7.579497808138657,0
57,3,1,0,3,112887.48836,1,2534625.2449,4.147419682206426,0
49,3,1,3,3,126732.18033,2,219992.00849,6.876976929884558,0
70,1,1,0,2,40362.601971,1,1405202.4494,1.3754732142999515,0
53,3,1,1,3,119277.34619,1,1072257.8054,4.016706751711126,0
39,3,1,1,3,138446.91969,1,914391.2998,31.415464607291923,2
54,1,1,0,3,31949.289159,0,227831.48269,3.506119968989954,0
36,1,1,2,3,149096.68274,0,139391.4435,27.18971701777867,2
39,1,1,2,3,59638.673096,2,144693.70346,18.98445689797481,2
72,3,1,0,2,2918035.0765,3,341250137.17,0.4582195891322922,0
60,3,1,0,3,115017.44097,2,771002.44938,2.856298704657232,0
49,3,1,1,3,85198.104423,1,370630.04246,10.148102412082252,0
32,1,1,2,3,84133.128118,1,20504.833442,52.96963448456604,1
56,3,1,0,2,5686973.4703,2,26411882.43,6.264586310236091,0
40,3,1,0,3,305648.19962,2,1142574.8857,22.23063787641285,2
94,1,1,0,1,1842409.0082,3,37972258.981,0.4534388832061156,0
62,2,1,0,3,96912.843782,1,89693.112345,4.067699327817405,0
82,3,1,0,1,1160824.1728,1,30110001.633,0.459414727275362,0
58,3,1,0,2,106497.63053,1,2556890.5944,1.5386683747834975,0
39,2,1,2,0,51118.862654,1,85177.906597,14.897342899805306,2
75,3,1,0,2,15750999.555,1,202728595.69,0.4753801717871596,0
69,2,1,0,2,686909.71691,1,5544589.8106,0.7974732396032447,0
28,1,1,0,3,74548.341371,1,34899.640758,44.105481853177,1
65,3,0,0,3,80938.199202,2,739830.96016,1.4452450246768738,0
62,1,1,0,3,113952.46467,1,919610.71195,1.521539411109175,0
71,2,1,0,1,52716.327112,2,3017731.548,0.5237398785424185,0
41,3,1,3,2,425990.52212,1,5461741.9987,7.065788171834736,0
43,2,1,3,3,57508.720486,3,47326.812541,17.63605960012754,2
58,3,1,0,1,6656101.9081,1,170740019.92,1.0017016141587598,0
72,3,1,0,1,4387702.3778,2,86840040.823,0.45240904590335,0
44,1,1,2,3,171461.18515,1,896516.88439,19.59421585790536,2
49,2,1,0,3,110757.53575,1,311404.21293,27.21120888107644,2
59,3,1,0,1,199150.56909,1,8624250.098,0.7714131233183552,0
41,3,1,3,2,993622.89284,1,2762974.5265,20.76905886677288,2
44,2,1,1,2,120342.3225,2,459701.79621,22.50785295688187,2
66,3,1,1,1,288608.57873,1,4849703.7884,0.6743058168940252,0
36,3,1,3,3,77743.270286,2,109980.47028,41.86505551873831,1
66,3,1,0,1,9265.2938561,0,100753.29523,0.890412823802625,0
60,2,1,0,3,86263.080729,1,500504.34357,3.8877104127228734,0
50,3,0,0,3,182110.94821,2,2321499.2489,4.182546085793772,0
42,3,1,2,3,127797.15664,1,906976.42064,11.237336965289456,0
63,3,1,0,2,258789.24219,2,1088206.0091,2.570236496310181,0
54,3,0,2,3,109692.55945,1,1068840.3331,3.3153328557968567,0
67,3,1,0,3,3791315.6468,2,238793283.8,0.8215839836925759,0
53,3,1,2,2,439835.21409,1,3834818.0927,2.885604045730595,0
46,1,1,0,3,109692.55945,1,489734.12802,15.186915652959836,2
64,3,1,0,3,1054326.5422,2,6040641.0843,1.8319601790807487,0
72,3,1,0,3,935049.19605,3,30655036.675,0.4561046342315861,0
76,3,1,1,1,1404703.7467,2,21336418.354,0.458967507332422,0
61,3,1,0,2,1565515.1688,1,33169157.087,0.9139656719743544,0
64,3,1,0,3,1054326.5422,2,6146272.0444,1.8587940282993864,0
54,1,1,1,3,99042.796392,1,404918.6806,7.882634987158516,0
34,3,1,2,2,42599.052212,0,31482.168517,16.154323075334815,2
40,3,1,0,3,214060.23736,2,804348.69366,20.61333189883929,2
61,2,0,0,1,12779.715664,0,123029.00065,1.3638530818108028,0
62,3,1,0,2,149096.68274,2,3008721.8485,1.0893822020785036,0
46,0,0,1,3,12779.715664,0,47119.693011,8.610552725536728,0
67,3,1,0,1,303518.24701,1,20966709.993,0.8487979858264256,0
33,1,1,2,3,117147.39358,1,396219.66035,21.862891903438225,2
41,3,0,2,3,33014.265464,0,7922.3220118,20.434075063211303,2
41,3,1,2,3,649635.54623,1,3040514.6963,11.872395441401922,2
47,3,1,2,3,127797.15664,0,134648.40627,24.800437320670124,2
48,3,1,2,3,69223.459844,1,256175.79033,24.78738027577273,2
35,3,1,2,3,78808.246592,2,326109.69954,32.74417114259198,2
56,3,1,0,3,126732.18033,1,1047817.7008,10.531270576732034,0
47,3,1,0,2,638985.78318,2,3529316.7864,10.734383695224585,0
56,3,0,0,2,342922.3703,1,1832593.599,3.798045220801471,0
61,3,1,0,2,2545293.3697,1,86433775.865,0.6681746407850729,0
82,3,1,0,3,1204488.2013,1,25142239.713,0.4632172479281756,0
43,1,0,0,3,30884.312854,2,71787.629001,15.1913323711445,2
75,3,1,0,2,3690888.3813,1,12859016.003,0.4533938466495524,0
69,3,1,0,3,504798.76871,1,19376032.005,0.5206438345289583,0
50,1,0,0,3,30884.312854,0,101281.45003,7.8983178500249025,0
75,3,1,0,3,5431379.157,2,79152799.477,0.4522661978869708,0
58,3,1,1,2,292868.48396,1,2929705.7479,3.405719378925097,0
35,1,1,1,3,42599.052212,0,35728.118877,41.55674967393972,1
73,3,1,0,2,528228.24743,1,9241052.0575,0.4757727272727363,0
68,1,1,2,2,1118225.1206,1,16162572.502,0.6692289170543635,0
61,1,0,0,3,31949.289159,0,342575.70216,1.702878638830522,0
70,3,1,1,3,331207.63095,1,3919737.0999,0.5439615384615384,0
42,1,1,1,3,34079.241769,1,32248.510777,18.21337909819239,2
61,3,1,0,2,237489.71608,1,2053590.1372,2.301421828979196,0
57,3,1,0,2,272633.93416,1,2258120.6728,2.9368117235806634,0
47,1,1,0,3,56443.744181,1,348696.08426,6.676708619334256,0
60,3,1,0,3,2076703.7953,3,41927206.401,1.4074932158328464,0
76,3,0,0,2,153356.58796,1,5020059.6016,0.476390089456874,0
62,3,1,0,2,321622.8442,1,714458.81777,3.091466328327523,0
28,0,1,1,3,30884.312854,0,79150.728282,53.7569845098292,1
95,1,0,0,1,186370.85343,1,6544770.0196,0.5602484793473078,0
66,3,1,1,1,282218.7209,1,4849703.7884,0.6718821747876101,0
54,1,0,0,3,51118.862654,1,598782.56042,1.9044668610402689,0
68,3,1,0,2,3557020.8597,2,35265206.728,0.7408010282073167,0
63,3,1,0,1,33014.265464,0,160517.63553,1.5875254466933606,0
95,3,0,0,1,2002155.454,2,78772735.14,0.4704624999998769,0
69,3,0,0,1,72418.38876,1,2226534.9445,0.8433455139093987,0
55,1,1,2,2,3770016.1207,2,38826627.041,7.098701526632855,0
70,3,1,0,1,3727417.0685,2,41870248.53,0.4624749866950758,0
34,2,1,1,0,34079.241769,0,62498.318093,25.12698920573613,2
35,1,1,4,3,25559.431327,2,23766.966035,51.088772212900224,1
63,1,1,0,1,33014.265464,0,162588.83083,1.5862840469217443,0
53,3,0,0,3,77743.270286,1,108634.19334,8.102477162374258,0
50,1,1,0,3,67093.507233,0,864413.35728,7.920546273241831,0
51,3,1,2,3,165071.32732,1,996762.73677,5.577176915058548,0
72,3,1,0,3,22823507.199,2,324450672.11,0.4793711574831278,0
55,3,1,0,2,425990.52212,1,10161284.128,6.76981420084965,0
31,2,1,1,3,152291.61166,3,249837.93272,58.69504494224213,1
42,2,1,1,3,72418.38876,0,115572.69758,23.6449685967021,2
68,1,1,1,3,117147.39358,0,97139.059438,1.0993749786513534,0
64,3,1,0,2,1075626.0683,2,22445543.436,0.8715053669759345,0
64,0,1,0,1,23429.478716,1,135414.74853,1.0159804328134183,0
59,3,0,0,3,99042.796392,1,179986.87133,4.786568872414085,0
46,3,0,4,3,121407.2988,1,441164.5983,12.913368270600458,2
57,3,1,0,2,72418.38876,1,162899.51012,7.445590170750054,0
58,3,1,0,3,119277.34619,1,702476.95297,3.3321458115024614,0
59,2,1,0,3,207670.37953,1,940374.44481,4.205874443103147,0
67,3,1,0,1,370611.75424,1,2193602.9393,1.5092087554733389,0
47,3,0,0,3,106497.63053,2,453591.77008,9.679251918737036,0
84,3,0,0,1,27689.383938,1,1478885.2221,0.6162768595056252,0
59,1,0,0,1,15974.644579,2,147572.66492,1.6068687448397017,0
44,2,0,0,3,42599.052212,1,62757.217505,15.738671938210532,2
65,3,1,0,1,64963.554623,1,1855790.9863,0.743537740188535,0
65,3,1,0,1,107562.60683,1,2079065.8393,0.979178028966894,0
52,3,1,0,1,58573.696791,2,321356.30634,4.186772580588051,0
45,3,1,1,3,223645.02411,2,2078962.2796,8.92405799511032,0
78,3,0,0,3,65176.549884,1,990549.15088,0.5315671151952981,0
55,3,1,1,2,63898.578318,1,1194717.2273,1.949142173345644,0
30,3,1,1,3,124602.22772,2,-25765.6695,40.74672845046033,1
49,3,1,0,3,111822.51206,2,109773.35075,13.980161078944311,2
59,3,1,1,2,118212.36989,1,595292.59634,2.6265215549847416,0
42,3,1,1,3,96912.843782,0,358213.22665,16.180422200406543,2
68,3,0,0,1,41534.075906,2,1500166.7538,0.5209020369494259,0
37,2,0,0,3,44729.004822,2,1988.3474853,57.39906599638212,1
51,3,0,0,3,34079.241769,1,51479.559112,5.896654517360718,0
55,3,1,1,3,173591.13776,1,385138.76551,5.118270438981458,0
67,3,1,0,2,211930.28475,0,3755077.0738,0.8195609370920565,0
55,0,1,2,1,51118.862654,1,59733.272371,5.359627947539163,0
49,2,1,2,2,24462505.733,3,249104729.59,49.70445351741144,1
68,3,1,0,2,109692.55945,1,337345.93403,1.0984242390651708,0
51,1,1,1,3,67093.507233,1,371841.6917,5.133028676996496,0
49,1,1,3,3,61768.625707,2,26148.840627,16.065123282087683,2
63,1,1,0,1,23429.478716,0,201589.43828,1.4624587185904097,0
38,2,0,0,3,30351.824701,2,87093.762247,11.87847281894988,2
65,2,0,2,3,97977.820087,0,708348.79164,1.9012209186494644,0
59,3,1,0,2,310973.08115,2,1152102.3841,3.744236535816057,0
59,3,1,0,1,53248.815265,1,513739.28152,1.8212641527859623,0
78,1,1,0,1,38339.146991,1,35092779.719,0.4579427176447289,0
65,3,1,0,1,52183.838959,0,1001422.9262,1.136294376454175,0
47,3,1,2,3,510123.65024,2,1682121.2606,7.713567971652611,0
40,1,1,3,3,63898.578318,1,256672.8772,24.764173495440104,2
66,1,0,0,1,20234.549801,0,275468.97453,0.710213302169348,0
68,0,1,0,1,51118.862654,0,221618.9324,0.7775292164407481,0
44,2,1,1,2,159746.44579,1,5831450.3592,4.15670857178284,0
59,3,1,2,3,2843486.7351,1,28896798.988,4.3389006780724095,0
49,0,1,2,3,79873.222897,1,268219.79099,11.589347732356265,0
49,2,1,2,2,23812870.186,3,265180311.89,47.80674683047317,1
48,1,1,3,2,0.0,0,557721.11365,8.359472750577686,0
32,2,1,2,3,139511.89599,2,98796.015676,74.29875014689996,3
45,3,1,3,2,1863708.5343,2,8258891.2476,10.31013710291288,0
38,1,1,2,3,99042.796392,1,12012.932724,30.491809341706954,2
59,3,1,2,2,271568.95785,1,2725693.0111,2.93149901808325,0
54,3,0,2,3,39404.123296,1,221928.57609,3.7695161228667295,0
31,2,1,1,3,106497.63053,1,254342.7825,45.12256962019097,1
39,2,1,0,3,106497.63053,0,391041.67211,16.187521212951708,2
48,3,1,3,3,158681.46949,1,616387.72044,9.434575256158436,0
30,3,1,2,3,187435.82973,2,322381.54801,45.74237638374159,1
41,3,0,1,3,74548.341371,2,134420.57479,12.22660769791231,2
50,3,1,2,2,1459017.5383,1,56571592.75,1.6986529201488922,0
47,1,1,2,1,47923.933738,0,44116.45983,7.597955143968486,0
63,3,0,0,3,62833.602012,0,49605.127368,4.609248802954357,0
50,2,1,0,2,4856291.9521,2,35634915.088,26.48458452626356,2
83,3,1,0,2,1674142.7519,1,6925559.275,0.4908660499269768,0
43,1,1,2,2,26624.407632,0,173271.02057,14.924390552193264,2
64,2,1,0,3,68158.483539,1,472439.64729,1.2109496764031815,0
69,0,1,0,2,62833.602012,0,684840.72502,0.7300014504934635,0
73,3,1,1,2,11978853.482,3,191721228.28,0.4509058441408329,0
60,3,1,0,2,1490966.8274,1,23103147.943,1.43688360461678,0
60,3,1,1,3,87328.057034,0,211365.48008,4.688687150089299,0
62,3,0,0,3,91587.962255,2,792853.55976,2.79529017393817,0
58,1,1,0,2,111822.51206,2,2755725.3429,1.2171467908127227,0
28,1,1,0,3,74548.341371,1,34899.640758,44.11656181185323,1
68,3,0,0,3,67093.507233,1,94239.386022,1.1193856376566622,0
42,1,1,0,3,37274.170685,1,226878.73285,12.999339803789772,2
55,3,1,1,2,67093.507233,1,1193578.0699,1.9703186428070083,0
41,0,1,4,3,52183.838959,0,152232.85434,11.665090731598475,2
78,2,1,0,2,377108.1097,1,11506525.474,0.5335011709596176,0
45,0,1,2,3,93717.914866,1,589462.18158,11.187465776521938,0
70,3,1,0,2,1373819.4338,2,20708328.38,0.4812714285723049,0
